Date,TransactionID,Quantity,UnitPrice,StoreLocation,PaymentType,DeliveryTime_min,OrderType,DayOfWeek,TotalSales,CustomerID,StaffID,WeatherID,ProductID
2023-01-20 11:00:00,468,3,14.045964592557748,North,Credit Card,29,Online Order,Friday,42.13789377767324,468,468,416,5
2023-01-20 12:00:00,469,5,17.53111746263189,North,Credit Card,15,In Store,Friday,87.65558731315946,469,469,3,6
2023-01-20 13:00:00,470,2,16.766312870051266,North,Cash,16,In Store,Friday,33.53262574010253,470,470,417,12
2023-01-20 14:00:00,471,4,10.654783128894202,West,Cash,22,Online Order,Friday,42.61913251557681,471,471,418,14
2023-01-20 15:00:00,472,4,13.279854531810816,South,Cash,36,In Store,Friday,53.119418127243264,472,472,9,11
2023-01-20 16:00:00,473,2,17.071296829845423,East,Credit Card,39,Phone Order,Friday,34.142593659690846,473,473,419,8
2023-01-20 17:00:00,474,2,5.690851012849346,South,Credit Card,16,In Store,Friday,11.381702025698692,474,474,420,1
2023-01-20 18:00:00,475,3,17.121189235337447,North,Online,23,In Store,Friday,51.36356770601234,475,475,421,11
2023-01-20 19:00:00,476,4,7.668321860735352,West,Credit Card,23,Phone Order,Friday,30.673287442941408,476,476,422,8
2023-01-20 20:00:00,477,4,12.720254256821583,South,Cash,27,In Store,Friday,50.88101702728633,477,477,423,11
2023-01-20 21:00:00,478,3,17.124131593339065,North,Credit Card,20,In Store,Friday,51.3723947800172,478,478,424,3
2023-01-20 22:00:00,479,1,8.807316172350422,East,Online,44,Online Order,Friday,8.807316172350422,479,479,3,2
2023-01-20 23:00:00,480,3,8.687111589592295,East,Online,29,Phone Order,Friday,26.061334768776884,480,480,425,14
2023-01-21 00:00:00,481,5,11.04146597693378,East,Cash,29,Phone Order,Saturday,55.207329884668894,481,481,426,1
2023-01-21 01:00:00,482,4,18.41964196366452,North,Cash,21,Online Order,Saturday,73.67856785465807,482,482,427,7
2023-01-21 02:00:00,483,2,5.006641721558118,West,Online,25,Online Order,Saturday,10.013283443116237,483,483,428,18
2023-01-21 03:00:00,484,5,18.520746449629023,South,Online,54,In Store,Saturday,92.60373224814512,484,484,429,3
2023-01-21 04:00:00,485,4,7.307105369624116,East,Online,52,In Store,Saturday,29.228421478496465,485,485,430,9
2023-01-21 05:00:00,486,3,19.85129564101223,North,Cash,54,In Store,Saturday,59.553886923036686,486,486,431,5
2023-01-21 06:00:00,487,5,19.322704895577026,North,Online,16,Online Order,Saturday,96.61352447788512,487,487,432,11
2023-01-21 07:00:00,488,4,12.420127843869247,South,Online,53,Phone Order,Saturday,49.680511375477,488,488,433,16
2023-01-21 08:00:00,489,1,12.69080371718942,East,Cash,24,In Store,Saturday,12.69080371718942,489,489,434,2
2023-01-21 09:00:00,490,1,12.223240104137815,North,Credit Card,58,Online Order,Saturday,12.223240104137815,490,490,435,2
2023-01-21 10:00:00,491,2,14.53165468489284,South,Credit Card,31,Phone Order,Saturday,29.06330936978568,491,491,436,9
2023-01-21 11:00:00,492,4,6.360825533523966,West,Online,21,Online Order,Saturday,25.443302134095862,492,492,437,6
2023-01-21 12:00:00,493,1,5.489269225123498,West,Credit Card,54,In Store,Saturday,5.489269225123498,493,493,438,4
2023-01-21 13:00:00,494,3,5.865543926238483,West,Credit Card,53,Online Order,Saturday,17.596631778715448,494,494,439,14
2023-01-21 14:00:00,495,4,11.665480238622717,East,Credit Card,18,Online Order,Saturday,46.66192095449087,495,495,440,13
2023-01-21 15:00:00,496,3,9.13321908829225,South,Credit Card,49,Online Order,Saturday,27.39965726487675,496,496,441,5
2023-01-21 16:00:00,497,3,14.330593435564907,South,Online,50,Online Order,Saturday,42.99178030669472,497,497,442,11
2023-01-21 17:00:00,498,1,19.886634340621683,North,Credit Card,45,Phone Order,Saturday,19.886634340621683,498,498,443,11
2023-01-21 18:00:00,499,4,10.794847596146989,North,Credit Card,39,In Store,Saturday,43.179390384587954,499,499,444,15
2023-01-21 19:00:00,500,5,13.6076188115677,North,Cash,55,Phone Order,Saturday,68.0380940578385,500,500,445,13
2023-01-21 20:00:00,501,1,11.234058438610033,South,Online,27,Online Order,Saturday,11.234058438610033,501,501,446,9
2023-01-21 21:00:00,502,1,17.709075015827892,North,Cash,32,Online Order,Saturday,17.709075015827892,502,502,447,7
2023-01-21 22:00:00,503,4,18.53354605193357,South,Cash,35,In Store,Saturday,74.13418420773428,503,503,448,14
2023-01-21 23:00:00,504,4,18.160334183078906,South,Online,15,In Store,Saturday,72.64133673231561,504,504,3,14
2023-01-22 00:00:00,505,3,19.61558358018886,West,Credit Card,50,Phone Order,Sunday,58.84675074056658,505,505,449,4
2023-01-22 01:00:00,506,4,5.41278777710623,North,Cash,22,Phone Order,Sunday,21.65115110842492,506,506,450,16
2023-01-22 02:00:00,507,3,17.597242432182966,West,Online,35,In Store,Sunday,52.7917272965489,507,507,451,8
2023-01-22 03:00:00,508,1,16.276582595586397,East,Credit Card,57,Phone Order,Sunday,16.276582595586397,508,508,452,17
2023-01-22 04:00:00,509,2,8.430416141005471,East,Online,35,Online Order,Sunday,16.860832282010943,509,509,453,10
2023-01-22 05:00:00,510,5,19.344801400812912,East,Cash,41,Online Order,Sunday,96.72400700406456,510,510,454,6
2023-01-22 06:00:00,511,1,7.2226689234491825,South,Credit Card,33,In Store,Sunday,7.2226689234491825,511,511,455,8
2023-01-22 07:00:00,512,4,15.193248907008623,South,Credit Card,37,Phone Order,Sunday,60.7729956280345,512,512,3,13
2023-01-22 08:00:00,513,5,8.373353252238687,South,Online,57,Online Order,Sunday,41.86676626119343,513,513,456,12
2023-01-22 09:00:00,514,2,11.47070973161112,North,Credit Card,49,In Store,Sunday,22.94141946322224,514,514,457,5
2023-01-22 10:00:00,515,2,15.787398454168532,West,Cash,54,Phone Order,Sunday,31.574796908337067,515,515,458,8
2023-01-22 11:00:00,516,3,13.4498696304957,South,Cash,56,Online Order,Sunday,40.3496088914871,516,516,459,9
2023-01-22 12:00:00,517,5,11.412527469921676,West,Cash,19,Phone Order,Sunday,57.06263734960838,517,517,460,13
2023-01-22 13:00:00,518,3,9.895076463979809,West,Online,55,Phone Order,Sunday,29.685229391939423,518,518,461,10
2023-01-22 14:00:00,519,1,17.594894835631855,West,Credit Card,22,Phone Order,Sunday,17.594894835631855,519,519,462,7
2023-01-22 15:00:00,520,5,7.157215254722206,North,Credit Card,25,In Store,Sunday,35.78607627361103,520,520,463,9
2023-01-22 16:00:00,521,1,11.451543147947,North,Credit Card,30,Online Order,Sunday,11.451543147947,521,521,464,11
2023-01-22 17:00:00,522,3,18.55636357662713,East,Cash,53,In Store,Sunday,55.66909072988141,522,522,465,11
2023-01-22 18:00:00,523,5,17.687743256899516,East,Credit Card,38,Online Order,Sunday,88.43871628449759,523,523,466,6
2023-01-22 19:00:00,524,3,11.0141264370957,West,Cash,35,Online Order,Sunday,33.04237931128711,524,524,467,1
2023-01-22 20:00:00,525,5,16.446625454019625,East,Credit Card,37,In Store,Sunday,82.23312727009812,525,525,468,5
2023-01-22 21:00:00,526,3,17.34741246063289,West,Cash,52,In Store,Sunday,52.042237381898666,526,526,469,11
2023-01-22 22:00:00,527,2,18.333311360054445,North,Credit Card,22,Online Order,Sunday,36.66662272010889,527,527,470,3
2023-01-22 23:00:00,528,3,13.16758653573842,North,Online,21,Online Order,Sunday,39.50275960721525,528,528,471,13
2023-01-23 00:00:00,529,2,8.066913290820677,North,Online,16,Online Order,Monday,16.133826581641355,529,529,472,11
2023-01-23 01:00:00,530,3,8.829636147558976,South,Cash,44,Phone Order,Monday,26.488908442676927,530,530,473,10
2023-01-23 02:00:00,531,5,9.435420110624063,West,Cash,27,Online Order,Monday,47.17710055312032,531,531,3,11
2023-01-23 03:00:00,532,5,13.907037212144232,North,Credit Card,37,In Store,Monday,69.53518606072116,532,532,474,5
2023-01-23 04:00:00,533,5,5.492144361929126,West,Credit Card,43,In Store,Monday,27.460721809645637,533,533,475,11
2023-01-23 05:00:00,534,4,14.540637031699523,East,Online,52,In Store,Monday,58.1625481267981,534,534,476,9
2023-01-23 06:00:00,535,1,10.46531357642348,East,Credit Card,51,Online Order,Monday,10.46531357642348,535,535,477,17
2023-01-23 07:00:00,536,5,9.428627037344633,North,Cash,34,Online Order,Monday,47.14313518672317,536,536,478,14
2023-01-23 08:00:00,537,2,18.192448560921896,West,Cash,47,Phone Order,Monday,36.38489712184379,537,537,479,12
2023-01-23 09:00:00,538,5,11.900035933711983,North,Cash,43,Phone Order,Monday,59.50017966855992,538,538,480,9
2023-01-23 10:00:00,539,4,6.425795682990392,East,Cash,29,In Store,Monday,25.70318273196157,539,539,481,4
2023-01-23 11:00:00,540,2,17.401201520393705,North,Cash,37,Phone Order,Monday,34.80240304078741,540,540,482,9
2023-01-23 12:00:00,541,4,5.714618861547599,West,Online,56,Phone Order,Monday,22.8584754461904,541,541,483,14
2023-01-23 13:00:00,542,2,15.90123836252295,East,Online,17,In Store,Monday,31.8024767250459,542,542,484,12
2023-01-23 14:00:00,543,3,16.608593326559976,South,Cash,51,Online Order,Monday,49.82577997967993,543,543,485,4
2023-01-23 15:00:00,544,1,10.289039088932872,East,Credit Card,43,Phone Order,Monday,10.289039088932872,544,544,486,1
2023-01-23 16:00:00,545,1,17.3718178441668,South,Cash,59,Online Order,Monday,17.3718178441668,545,545,487,1
2023-01-23 17:00:00,546,4,12.7348910878468,North,Online,22,In Store,Monday,50.939564351387205,546,546,488,8
2023-01-23 18:00:00,547,1,11.949404799091951,North,Cash,36,In Store,Monday,11.949404799091951,547,547,489,12
2023-01-23 19:00:00,548,4,5.6810492220303885,West,Online,43,Phone Order,Monday,22.724196888121558,548,548,9,3
2023-01-23 20:00:00,549,4,9.350437904733589,South,Online,16,In Store,Monday,37.40175161893436,549,549,490,13
2023-01-23 21:00:00,550,4,18.965149563279496,North,Cash,55,In Store,Monday,75.86059825311798,550,550,491,10
2023-01-23 22:00:00,551,1,10.8773594492525,South,Cash,59,In Store,Monday,10.8773594492525,551,551,492,3
2023-01-23 23:00:00,552,4,13.200507808351524,North,Credit Card,15,Phone Order,Monday,52.8020312334061,552,552,493,3
2023-01-24 00:00:00,553,1,12.980325184763776,East,Online,58,Phone Order,Tuesday,12.980325184763776,553,553,3,12
2023-01-24 01:00:00,554,4,13.8564663473404,North,Credit Card,34,Phone Order,Tuesday,55.4258653893616,554,554,494,9
2023-01-24 02:00:00,555,5,5.919964334649239,West,Cash,35,In Store,Tuesday,29.5998216732462,555,555,495,8
2023-01-24 03:00:00,556,4,10.432643821980925,East,Online,51,Online Order,Tuesday,41.7305752879237,556,556,496,7
2023-01-24 04:00:00,557,2,15.846924108238312,West,Credit Card,22,In Store,Tuesday,31.693848216476624,557,557,497,3
2023-01-24 05:00:00,558,4,8.008403766094744,East,Credit Card,41,Phone Order,Tuesday,32.03361506437898,558,558,9,10
2023-01-24 06:00:00,559,3,8.053675663195406,South,Credit Card,49,Online Order,Tuesday,24.16102698958622,559,559,498,9
2023-01-24 07:00:00,560,4,5.151359100335371,West,Cash,20,Online Order,Tuesday,20.605436401341485,560,560,499,15
2023-01-24 08:00:00,561,2,11.562228899123143,North,Cash,59,Phone Order,Tuesday,23.12445779824629,561,561,500,17
2023-01-24 09:00:00,562,2,18.24101571010133,South,Cash,58,Online Order,Tuesday,36.48203142020266,562,562,501,11
2023-01-24 10:00:00,563,1,5.778514153809635,North,Online,33,Online Order,Tuesday,5.778514153809635,563,563,502,1
2023-01-24 11:00:00,564,5,7.866780642440039,East,Cash,32,Phone Order,Tuesday,39.3339032122002,564,564,503,6
2023-01-24 12:00:00,565,4,9.651268075141326,East,Online,15,Online Order,Tuesday,38.6050723005653,565,565,504,4
2023-01-24 13:00:00,566,1,15.975871048463194,North,Credit Card,39,Online Order,Tuesday,15.975871048463194,566,566,505,16
2023-01-24 14:00:00,567,5,14.609533892038796,North,Credit Card,41,Phone Order,Tuesday,73.04766946019399,567,567,506,1
2023-01-24 15:00:00,568,4,11.239158568727824,South,Cash,21,Online Order,Tuesday,44.9566342749113,568,568,507,11
2023-01-24 16:00:00,569,3,16.386034088875636,North,Credit Card,58,Online Order,Tuesday,49.15810226662691,569,569,508,10
2023-01-24 17:00:00,570,4,14.14446517485353,West,Cash,56,Online Order,Tuesday,56.57786069941412,570,570,509,16
2023-01-24 18:00:00,571,2,18.440611994858287,West,Online,43,Online Order,Tuesday,36.881223989716574,571,571,510,1
2023-01-24 19:00:00,572,2,17.270401237080396,North,Credit Card,45,Phone Order,Tuesday,34.54080247416079,572,572,511,16
2023-01-24 20:00:00,573,3,8.792204091338007,West,Cash,58,In Store,Tuesday,26.376612274014025,573,573,512,5
2023-01-24 21:00:00,574,1,9.071578664513003,North,Credit Card,57,In Store,Tuesday,9.071578664513003,574,574,513,2
2023-01-24 22:00:00,575,5,6.880347136885785,South,Credit Card,50,Online Order,Tuesday,34.40173568442893,575,575,514,12
2023-01-24 23:00:00,576,4,10.054470885761848,West,Cash,33,Phone Order,Tuesday,40.21788354304739,576,576,515,16
2023-01-25 00:00:00,577,2,19.993158780786416,West,Credit Card,20,Phone Order,Wednesday,39.98631756157283,577,577,516,12
2023-01-25 01:00:00,578,1,11.086267529225914,North,Credit Card,39,Online Order,Wednesday,11.086267529225914,578,578,517,8
2023-01-25 02:00:00,579,3,8.307326520336595,West,Credit Card,45,In Store,Wednesday,24.921979561009785,579,579,3,11
2023-01-25 03:00:00,580,2,16.437243267133297,East,Credit Card,23,Online Order,Wednesday,32.874486534266595,580,580,518,8
2023-01-25 04:00:00,581,3,13.13706505193984,South,Online,34,Phone Order,Wednesday,39.41119515581952,581,581,519,3
2023-01-25 05:00:00,582,4,7.244021742904287,South,Credit Card,24,Phone Order,Wednesday,28.97608697161715,582,582,520,5
2023-01-25 06:00:00,583,5,10.710345217412986,West,Credit Card,51,In Store,Wednesday,53.55172608706493,583,583,521,9
2023-01-25 07:00:00,584,2,11.21704573309015,West,Cash,41,Phone Order,Wednesday,22.4340914661803,584,584,522,13
2023-01-25 08:00:00,585,2,16.30744550853828,East,Online,27,Phone Order,Wednesday,32.61489101707656,585,585,523,7
2023-01-25 09:00:00,586,4,5.310070533378567,East,Cash,55,Phone Order,Wednesday,21.240282133514267,586,586,524,10
2023-01-25 10:00:00,587,1,9.035294701974657,West,Cash,16,In Store,Wednesday,9.035294701974657,587,587,525,16
2023-01-25 11:00:00,588,5,12.763944519732831,West,Cash,35,Phone Order,Wednesday,63.81972259866416,588,588,526,17
2023-01-25 12:00:00,589,2,9.03270113679265,East,Online,47,Online Order,Wednesday,18.0654022735853,589,589,527,5
2023-01-25 13:00:00,590,5,14.426510711284983,North,Cash,38,In Store,Wednesday,72.13255355642491,590,590,528,14
2023-01-25 14:00:00,591,2,12.228012189119248,East,Cash,58,Online Order,Wednesday,24.456024378238496,591,591,529,4
2023-01-25 15:00:00,592,5,10.42565382289371,North,Cash,56,Online Order,Wednesday,52.128269114468544,592,592,530,2
2023-01-25 16:00:00,593,3,19.238129403057684,South,Credit Card,48,In Store,Wednesday,57.71438820917305,593,593,531,6
2023-01-25 17:00:00,594,2,14.482392487796862,South,Cash,23,Online Order,Wednesday,28.964784975593723,594,594,532,2
2023-01-25 18:00:00,595,5,6.949120584019118,East,Online,16,In Store,Wednesday,34.74560292009559,595,595,533,12
2023-01-25 19:00:00,596,1,13.401375461650932,North,Online,44,Online Order,Wednesday,13.401375461650932,596,596,534,6
2023-01-25 20:00:00,597,3,16.710977798013516,East,Credit Card,36,In Store,Wednesday,50.13293339404055,597,597,535,8
2023-01-25 21:00:00,598,3,15.62734546239196,East,Online,25,Phone Order,Wednesday,46.88203638717588,598,598,7,7
2023-01-25 22:00:00,599,1,7.58133843942889,North,Online,57,Phone Order,Wednesday,7.58133843942889,599,599,536,15
2023-01-25 23:00:00,600,5,19.58629998560155,East,Credit Card,31,Online Order,Wednesday,97.93149992800775,600,600,537,7
2023-01-26 00:00:00,601,4,11.73220468619909,South,Cash,50,Phone Order,Thursday,46.92881874479636,601,601,538,15
2023-01-26 01:00:00,602,1,7.385375056103919,West,Credit Card,27,In Store,Thursday,7.385375056103919,602,602,539,7
2023-01-26 02:00:00,603,5,7.702936311922219,West,Cash,21,Online Order,Thursday,38.51468155961109,603,603,540,3
2023-01-26 03:00:00,604,1,6.473524882836207,East,Cash,30,Phone Order,Thursday,6.473524882836207,604,604,541,12
2023-01-26 04:00:00,605,1,17.052771626524013,North,Online,47,Phone Order,Thursday,17.052771626524013,605,605,542,12
2023-01-26 05:00:00,606,2,6.8304574148277295,North,Credit Card,59,Online Order,Thursday,13.66091482965546,606,606,543,2
2023-01-26 06:00:00,607,5,6.876878857126204,South,Online,15,Phone Order,Thursday,34.38439428563102,607,607,544,10
2023-01-26 07:00:00,608,4,17.757074221412566,North,Online,25,Phone Order,Thursday,71.02829688565026,608,608,545,2
2023-01-26 08:00:00,609,2,10.169061266713395,North,Cash,20,Online Order,Thursday,20.33812253342679,609,609,546,18
2023-01-26 09:00:00,610,1,5.462868564621087,South,Online,34,Phone Order,Thursday,5.462868564621087,610,610,547,8
2023-01-26 10:00:00,611,1,5.778429492776163,East,Credit Card,49,Phone Order,Thursday,5.778429492776163,611,611,548,7
2023-01-26 11:00:00,612,1,7.132556700558434,West,Online,58,Phone Order,Thursday,7.132556700558434,612,612,549,13
2023-01-26 12:00:00,613,5,8.200900219635344,South,Online,51,Phone Order,Thursday,41.00450109817672,613,613,550,18
2023-01-26 13:00:00,614,5,14.97719291357608,East,Cash,55,Online Order,Thursday,74.88596456788041,614,614,551,12
2023-01-26 14:00:00,615,2,7.359894200027424,South,Credit Card,40,In Store,Thursday,14.719788400054847,615,615,552,5
2023-01-26 15:00:00,616,4,6.78311586765608,East,Online,26,In Store,Thursday,27.13246347062432,616,616,553,2
2023-01-26 16:00:00,617,2,16.470787122144188,South,Cash,44,Phone Order,Thursday,32.941574244288375,617,617,554,15
2023-01-26 17:00:00,618,3,15.065829257898717,East,Online,42,Phone Order,Thursday,45.19748777369615,618,618,555,13
2023-01-26 18:00:00,619,1,11.529863321828543,South,Credit Card,41,In Store,Thursday,11.529863321828543,619,619,556,11
2023-01-26 19:00:00,620,1,13.23964657220156,East,Online,56,Phone Order,Thursday,13.23964657220156,620,620,557,16
2023-01-26 20:00:00,621,1,9.679760304896275,South,Online,33,In Store,Thursday,9.679760304896275,621,621,3,18
2023-01-26 21:00:00,622,2,12.23750630353041,West,Cash,19,Online Order,Thursday,24.47501260706082,622,622,558,6
2023-01-26 22:00:00,623,2,12.600089734741186,West,Online,19,Online Order,Thursday,25.20017946948237,623,623,3,5
2023-01-26 23:00:00,624,1,10.80855906767144,North,Cash,55,Online Order,Thursday,10.80855906767144,624,624,9,6
2023-01-27 00:00:00,625,2,18.59858316008244,East,Credit Card,41,Online Order,Friday,37.19716632016488,625,625,559,7
2023-01-27 01:00:00,626,5,5.240927974715092,South,Online,42,Online Order,Friday,26.20463987357546,626,626,560,13
2023-01-27 02:00:00,627,5,16.732568946368694,East,Credit Card,40,Online Order,Friday,83.66284473184348,627,627,561,15
2023-01-27 03:00:00,628,2,6.865742468619865,West,Credit Card,41,In Store,Friday,13.73148493723973,628,628,562,9
2023-01-27 04:00:00,629,1,16.96321040805799,East,Online,56,Phone Order,Friday,16.96321040805799,629,629,563,14
2023-01-27 05:00:00,630,2,14.23867873515082,South,Cash,35,In Store,Friday,28.47735747030164,630,630,564,1
2023-01-27 06:00:00,631,2,17.649171364046033,East,Credit Card,15,Online Order,Friday,35.29834272809207,631,631,565,2
2023-01-27 07:00:00,632,2,6.462714884613462,South,Credit Card,42,Phone Order,Friday,12.925429769226923,632,632,566,7
2023-01-27 08:00:00,633,3,13.384709511496611,West,Online,29,Phone Order,Friday,40.15412853448984,633,633,567,10
2023-01-27 09:00:00,634,5,12.516318203932956,West,Online,31,Online Order,Friday,62.58159101966478,634,634,9,17
2023-01-27 10:00:00,635,4,15.59289774445038,West,Online,40,Online Order,Friday,62.37159097780152,635,635,568,14
2023-01-27 11:00:00,636,4,13.014358278405137,North,Online,34,Online Order,Friday,52.05743311362055,636,636,569,10
2023-01-27 12:00:00,637,3,13.111018506996563,West,Online,39,Online Order,Friday,39.33305552098969,637,637,570,15
2023-01-27 13:00:00,638,2,11.44393915364097,East,Online,27,Online Order,Friday,22.88787830728194,638,638,571,7
2023-01-27 14:00:00,639,3,9.632516360110111,North,Cash,47,Online Order,Friday,28.89754908033034,639,639,572,12
2023-01-27 15:00:00,640,3,12.233965418782883,West,Credit Card,39,Phone Order,Friday,36.70189625634865,640,640,3,10
2023-01-27 16:00:00,641,1,6.777385381526009,East,Cash,22,Online Order,Friday,6.777385381526009,641,641,573,8
2023-01-27 17:00:00,642,5,19.42270008474627,East,Cash,19,Online Order,Friday,97.11350042373137,642,642,574,11
2023-01-27 18:00:00,643,4,15.716161454398977,East,Online,20,Phone Order,Friday,62.8646458175959,643,643,575,3
2023-01-27 19:00:00,644,2,19.2870067503177,South,Credit Card,37,In Store,Friday,38.5740135006354,644,644,576,12
2023-01-27 20:00:00,645,4,8.400910734949449,North,Cash,44,Online Order,Friday,33.603642939797794,645,645,577,9
2023-01-27 21:00:00,646,4,18.19011530264792,East,Online,28,Phone Order,Friday,72.76046121059169,646,646,578,17
2023-01-27 22:00:00,647,5,17.131849768453076,South,Online,37,Phone Order,Friday,85.65924884226538,647,647,579,15
2023-01-27 23:00:00,648,4,15.157286186865106,West,Credit Card,25,In Store,Friday,60.62914474746042,648,648,580,1
2023-01-28 00:00:00,649,4,14.375437791278086,East,Cash,45,Online Order,Saturday,57.501751165112346,649,649,581,9
2023-01-28 01:00:00,650,3,9.74824497901805,South,Cash,20,Online Order,Saturday,29.24473493705415,650,650,582,5
2023-01-28 02:00:00,651,5,17.24616177447546,East,Cash,25,Online Order,Saturday,86.23080887237731,651,651,583,2
2023-01-28 03:00:00,652,1,12.522731922196009,North,Online,27,Phone Order,Saturday,12.522731922196009,652,652,584,16
2023-01-28 04:00:00,653,2,6.06337363836928,North,Credit Card,26,Online Order,Saturday,12.12674727673856,653,653,585,13
2023-01-28 05:00:00,654,4,9.69294741282695,West,Credit Card,16,Online Order,Saturday,38.7717896513078,654,654,586,14
2023-01-28 06:00:00,655,2,19.02945647817992,East,Cash,49,Online Order,Saturday,38.05891295635983,655,655,587,9
2023-01-28 07:00:00,656,1,17.760203909072693,South,Online,50,Online Order,Saturday,17.760203909072693,656,656,588,10
2023-01-28 08:00:00,657,2,19.728585471148087,West,Cash,31,In Store,Saturday,39.45717094229617,657,657,589,6
2023-01-28 09:00:00,658,1,14.419900739061472,East,Credit Card,42,In Store,Saturday,14.419900739061472,658,658,590,11
2023-01-28 10:00:00,659,3,8.712651097106178,West,Online,42,In Store,Saturday,26.13795329131853,659,659,591,16
2023-01-28 11:00:00,660,4,7.442225745152957,South,Cash,36,Online Order,Saturday,29.768902980611827,660,660,592,15
2023-01-28 12:00:00,661,1,7.8037166091269246,West,Cash,52,Online Order,Saturday,7.8037166091269246,661,661,593,6
2023-01-28 13:00:00,662,2,5.296934875208816,West,Online,21,Phone Order,Saturday,10.593869750417632,662,662,594,2
2023-01-28 14:00:00,663,4,10.860231664789088,West,Credit Card,29,Phone Order,Saturday,43.44092665915635,663,663,595,11
2023-01-28 15:00:00,664,3,7.871415207493138,East,Online,46,Phone Order,Saturday,23.614245622479416,664,664,596,7
2023-01-28 16:00:00,665,4,11.174831906850535,South,Cash,25,Online Order,Saturday,44.69932762740214,665,665,597,17
2023-01-28 17:00:00,666,1,19.02491647758148,North,Cash,38,In Store,Saturday,19.02491647758148,666,666,598,4
2023-01-28 18:00:00,667,3,11.45810314260785,East,Cash,17,In Store,Saturday,34.37430942782355,667,667,599,7
2023-01-28 19:00:00,668,2,18.16976745477252,North,Cash,44,In Store,Saturday,36.33953490954504,668,668,7,1
2023-01-28 20:00:00,669,3,14.082571499238147,North,Credit Card,20,Online Order,Saturday,42.24771449771444,669,669,600,14
2023-01-28 21:00:00,670,3,8.706973319920879,East,Credit Card,16,In Store,Saturday,26.12091995976264,670,670,601,12
2023-01-28 22:00:00,671,5,10.337821388888171,East,Cash,28,Phone Order,Saturday,51.68910694444086,671,671,602,9
2023-01-28 23:00:00,672,3,6.258793037321441,South,Credit Card,55,Phone Order,Saturday,18.776379111964324,672,672,603,3
2023-01-29 00:00:00,673,3,10.001938903940156,South,Credit Card,32,In Store,Sunday,30.005816711820472,673,673,604,8
2023-01-29 01:00:00,674,4,15.163114182553011,West,Credit Card,58,Phone Order,Sunday,60.652456730212045,674,674,605,3
2023-01-29 02:00:00,675,2,6.081666393941528,North,Cash,45,In Store,Sunday,12.163332787883055,675,675,606,14
2023-01-29 03:00:00,676,4,8.081021127170441,South,Online,27,In Store,Sunday,32.324084508681764,676,676,607,12
2023-01-29 04:00:00,677,4,10.721615621199671,West,Online,40,Phone Order,Sunday,42.886462484798685,677,677,608,5
2023-01-29 05:00:00,678,1,19.73074305523944,South,Online,58,Phone Order,Sunday,19.73074305523944,678,678,609,7
2023-01-29 06:00:00,679,4,16.772927344383202,East,Cash,26,Phone Order,Sunday,67.09170937753281,679,679,610,11
2023-01-29 07:00:00,680,5,16.002301197381556,South,Credit Card,32,Phone Order,Sunday,80.01150598690778,680,680,611,8
2023-01-29 08:00:00,681,5,6.74286434788169,North,Credit Card,23,In Store,Sunday,33.71432173940845,681,681,612,7
2023-01-29 09:00:00,682,1,16.714938404224874,South,Cash,35,Phone Order,Sunday,16.714938404224874,682,682,613,11
2023-01-29 10:00:00,683,2,16.779032172740227,North,Cash,54,Phone Order,Sunday,33.55806434548045,683,683,614,3
2023-01-29 11:00:00,684,2,14.016540434364924,East,Online,57,Online Order,Sunday,28.033080868729847,684,684,615,7
2023-01-29 12:00:00,685,4,19.855426729975576,North,Online,38,Phone Order,Sunday,79.4217069199023,685,685,616,13
2023-01-29 13:00:00,686,4,9.878808588868278,South,Cash,48,Phone Order,Sunday,39.51523435547311,686,686,617,3
2023-01-29 14:00:00,687,4,19.11908672362777,West,Online,22,In Store,Sunday,76.4763468945111,687,687,9,17
2023-01-29 15:00:00,688,2,18.720966724347555,East,Credit Card,58,In Store,Sunday,37.44193344869511,688,688,618,15
2023-01-29 16:00:00,689,3,5.172209896240668,South,Cash,47,Online Order,Sunday,15.516629688722004,689,689,619,11
2023-01-29 17:00:00,690,5,11.751747897122163,East,Cash,37,Phone Order,Sunday,58.758739485610825,690,690,620,7
2023-01-29 18:00:00,691,3,19.6565634957736,East,Credit Card,27,Phone Order,Sunday,58.9696904873208,691,691,621,4
2023-01-29 19:00:00,692,3,6.546820436121137,South,Credit Card,28,Phone Order,Sunday,19.64046130836341,692,692,622,2
2023-01-29 20:00:00,693,2,13.216770415749792,South,Credit Card,28,Phone Order,Sunday,26.433540831499585,693,693,623,8
2023-01-29 21:00:00,694,3,19.684362605616563,West,Online,30,Phone Order,Sunday,59.05308781684969,694,694,624,3
2023-01-29 22:00:00,695,1,13.332431361587902,East,Cash,52,Phone Order,Sunday,13.332431361587902,695,695,625,5
2023-01-29 23:00:00,696,4,7.84722954458234,East,Online,53,Online Order,Sunday,31.38891817832936,696,696,626,8
2023-01-30 00:00:00,697,1,13.732748451388847,South,Credit Card,40,Phone Order,Monday,13.732748451388847,697,697,627,12
2023-01-30 01:00:00,698,5,8.066608609243202,North,Online,40,Phone Order,Monday,40.33304304621601,698,698,628,15
2023-01-30 02:00:00,699,4,12.795563943417264,South,Credit Card,15,Phone Order,Monday,51.182255773669056,699,699,629,8
2023-01-30 03:00:00,700,3,6.11063326868522,East,Online,46,Online Order,Monday,18.33189980605566,700,700,9,11
2023-01-30 04:00:00,701,5,14.082240038216067,South,Online,29,Phone Order,Monday,70.41120019108034,701,701,630,15
